Test Date,County,New Positives,Cumulative Number of Positives,Total Number of Tests Performed,Cumulative Number of Tests Performed,Test % Positive,Geography
5/5/2020,Seneca,0,46,20,639,0.00%,COUNTY
5/5/2020,St. Lawrence,2,180,34,2395,5.88%,COUNTY
5/5/2020,Steuben,2,223,114,2456,1.75%,COUNTY
5/5/2020,Suffolk,268,35543,2112,104087,12.69%,COUNTY
5/5/2020,Sullivan,12,996,99,4414,12.12%,COUNTY
5/5/2020,Tioga,4,96,76,1141,5.26%,COUNTY
5/5/2020,Tompkins,0,129,104,3999,0.00%,COUNTY
5/5/2020,Ulster,26,1383,272,9610,9.56%,COUNTY
5/5/2020,Warren,1,193,22,1685,4.55%,COUNTY
5/5/2020,Washington,1,189,25,1297,4.00%,COUNTY
5/5/2020,Wayne,0,78,93,1671,0.00%,COUNTY
5/5/2020,Westchester,186,30426,1434,102931,12.97%,COUNTY
5/5/2020,Wyoming,0,70,42,713,0.00%,COUNTY
5/5/2020,Yates,0,19,13,339,0.00%,COUNTY
5/6/2020,Albany,27,1348,407,12858,6.63%,COUNTY
5/6/2020,Allegany,0,35,40,699,0.00%,COUNTY
5/6/2020,Bronx,342,40181,2786,108919,12.28%,COUNTY
5/6/2020,Broome,15,360,333,4139,4.50%,COUNTY
5/6/2020,Cattaraugus,5,59,65,1254,7.69%,COUNTY
5/6/2020,Cayuga,1,52,25,1092,4.00%,COUNTY
5/6/2020,Chautauqua,2,40,80,1509,2.50%,COUNTY
5/6/2020,Chemung,1,129,89,2309,1.12%,COUNTY
5/6/2020,Chenango,3,105,50,1074,6.00%,COUNTY
5/6/2020,Clinton,0,69,22,959,0.00%,COUNTY
5/6/2020,Columbia,11,302,58,1835,18.97%,COUNTY
5/6/2020,Cortland,1,29,27,1303,3.70%,COUNTY
5/6/2020,Delaware,1,63,30,955,3.33%,COUNTY
5/6/2020,Dutchess,41,3233,438,17477,9.36%,COUNTY
5/6/2020,Erie,128,4136,1164,23067,11.00%,COUNTY
5/6/2020,Essex,0,30,15,513,0.00%,COUNTY
5/6/2020,Franklin,0,16,18,467,0.00%,COUNTY
5/6/2020,Fulton,1,101,30,1066,3.33%,COUNTY
5/6/2020,Genesee,6,168,98,1367,6.12%,COUNTY
5/6/2020,Greene,10,198,55,1448,18.18%,COUNTY
5/6/2020,Hamilton,0,5,0,53,0.00%,COUNTY
5/6/2020,Herkimer,6,74,65,1065,9.23%,COUNTY
5/6/2020,Jefferson,1,64,90,1886,1.11%,COUNTY
5/6/2020,Kings,576,48550,5284,138728,10.90%,COUNTY
5/6/2020,Lewis,1,10,25,375,4.00%,COUNTY
5/6/2020,Livingston,6,95,100,1394,6.00%,COUNTY
5/6/2020,Madison,15,246,204,1926,7.35%,COUNTY
5/6/2020,Monroe,33,1688,1088,19250,3.03%,COUNTY
5/6/2020,Montgomery,0,63,34,934,0.00%,COUNTY
5/6/2020,Nassau,243,37593,2658,109867,9.14%,COUNTY
5/6/2020,New York,272,23529,2966,82862,9.17%,COUNTY
5/6/2020,Niagara,39,588,282,4387,13.83%,COUNTY
5/6/2020,Oneida,30,609,375,5006,8.00%,COUNTY
5/6/2020,Onondaga,59,1115,534,13904,11.05%,COUNTY
5/6/2020,Ontario,2,101,121,2247,1.65%,COUNTY
5/6/2020,Orange,113,9328,1181,32338,9.57%,COUNTY
5/6/2020,Orleans,5,108,33,807,15.15%,COUNTY
5/6/2020,Oswego,0,70,48,1868,0.00%,COUNTY
5/6/2020,Otsego,0,67,43,1652,0.00%,COUNTY
5/6/2020,Out-of-State,0,0,0,0,0.00%,COUNTY
5/6/2020,Putnam,26,1066,317,5133,8.20%,COUNTY
5/6/2020,Queens,570,55450,4505,146075,12.65%,COUNTY
5/6/2020,Rensselaer,20,367,159,4195,12.58%,COUNTY
5/6/2020,Richmond,105,12506,828,38634,12.68%,COUNTY
5/6/2020,Rockland,76,12280,852,34959,8.92%,COUNTY
5/6/2020,Saratoga,3,374,157,6134,1.91%,COUNTY
5/6/2020,Schenectady,0,551,194,5305,0.00%,COUNTY
5/6/2020,Schoharie,0,45,20,768,0.00%,COUNTY
5/6/2020,Schuyler,0,7,12,487,0.00%,COUNTY
5/6/2020,Seneca,0,46,24,663,0.00%,COUNTY
5/6/2020,St. Lawrence,1,181,53,2448,1.89%,COUNTY
5/6/2020,Steuben,1,224,66,2522,1.52%,COUNTY
5/6/2020,Suffolk,349,35892,2668,106755,13.08%,COUNTY
5/6/2020,Sullivan,25,1021,150,4564,16.67%,COUNTY
5/6/2020,Tioga,1,97,40,1181,2.50%,COUNTY
5/6/2020,Tompkins,1,130,188,4187,0.53%,COUNTY
5/6/2020,Ulster,33,1416,298,9908,11.07%,COUNTY
5/6/2020,Warren,0,193,44,1729,0.00%,COUNTY
5/6/2020,Washington,1,190,20,1317,5.00%,COUNTY
5/6/2020,Wayne,0,78,93,1764,0.00%,COUNTY
5/6/2020,Westchester,282,30708,2311,105242,12.20%,COUNTY
5/6/2020,Wyoming,1,71,22,735,4.55%,COUNTY
5/6/2020,Yates,0,19,13,352,0.00%,COUNTY
5/7/2020,Albany,36,1384,385,13243,9.35%,COUNTY
5/7/2020,Allegany,0,35,33,732,0.00%,COUNTY
5/7/2020,Bronx,352,40533,3078,111997,11.44%,COUNTY
5/7/2020,Broome,4,364,214,4353,1.87%,COUNTY
5/7/2020,Cattaraugus,0,59,36,1290,0.00%,COUNTY
5/7/2020,Cayuga,0,52,20,1112,0.00%,COUNTY
5/7/2020,Chautauqua,0,40,51,1560,0.00%,COUNTY
5/7/2020,Chemung,1,130,46,2355,2.17%,COUNTY
5/7/2020,Chenango,0,105,26,1100,0.00%,COUNTY
5/7/2020,Clinton,5,74,72,1031,6.94%,COUNTY
5/7/2020,Columbia,2,304,70,1905,2.86%,COUNTY
5/7/2020,Cortland,0,29,38,1341,0.00%,COUNTY
5/7/2020,Delaware,0,63,24,979,0.00%,COUNTY
5/7/2020,Dutchess,44,3277,482,17959,9.13%,COUNTY
5/7/2020,Erie,119,4255,1008,24075,11.81%,COUNTY
5/7/2020,Essex,1,31,69,582,1.45%,COUNTY
5/7/2020,Franklin,1,17,82,549,1.22%,COUNTY
5/7/2020,Fulton,2,103,27,1093,7.41%,COUNTY
5/7/2020,Genesee,1,169,62,1429,1.61%,COUNTY
5/7/2020,Greene,1,199,34,1482,2.94%,COUNTY
5/7/2020,Hamilton,0,5,4,57,0.00%,COUNTY
5/7/2020,Herkimer,2,76,55,1120,3.64%,COUNTY
5/7/2020,Jefferson,2,66,82,1968,2.44%,COUNTY
5/7/2020,Kings,448,48998,4582,143310,9.78%,COUNTY
5/7/2020,Lewis,0,10,20,395,0.00%,COUNTY
5/7/2020,Livingston,5,100,56,1450,8.93%,COUNTY
5/7/2020,Madison,3,249,95,2021,3.16%,COUNTY
5/7/2020,Monroe,47,1735,1042,20292,4.51%,COUNTY
5/7/2020,Montgomery,1,64,36,970,2.78%,COUNTY
5/7/2020,Nassau,219,37812,2050,111917,10.68%,COUNTY
5/7/2020,New York,201,23730,3036,85898,6.62%,COUNTY
5/7/2020,Niagara,17,605,257,4644,6.61%,COUNTY
5/7/2020,Oneida,11,620,323,5329,3.41%,COUNTY
5/7/2020,Onondaga,54,1169,407,14311,13.27%,COUNTY
5/7/2020,Ontario,3,104,108,2355,2.78%,COUNTY
5/7/2020,Orange,74,9402,842,33180,8.79%,COUNTY
5/7/2020,Orleans,13,121,62,869,20.97%,COUNTY
5/7/2020,Oswego,2,72,54,1922,3.70%,COUNTY
5/7/2020,Otsego,0,67,44,1696,0.00%,COUNTY
5/7/2020,Out-of-State,0,0,0,0,0.00%,COUNTY
5/7/2020,Putnam,8,1074,121,5254,6.61%,COUNTY
5/7/2020,Queens,494,55944,3992,150067,12.37%,COUNTY
5/7/2020,Rensselaer,13,380,194,4389,6.70%,COUNTY
5/7/2020,Richmond,72,12578,672,39306,10.71%,COUNTY
5/7/2020,Rockland,69,12349,740,35699,9.32%,COUNTY
5/7/2020,Saratoga,14,388,174,6308,8.05%,COUNTY
5/7/2020,Schenectady,7,558,144,5449,4.86%,COUNTY
5/7/2020,Schoharie,0,45,15,783,0.00%,COUNTY
5/7/2020,Schuyler,0,7,9,496,0.00%,COUNTY
5/7/2020,Seneca,0,46,19,682,0.00%,COUNTY
5/7/2020,St. Lawrence,6,187,845,3293,0.71%,COUNTY
5/7/2020,Steuben,1,225,101,2623,0.99%,COUNTY
5/7/2020,Suffolk,331,36223,2357,109112,14.04%,COUNTY
5/7/2020,Sullivan,18,1039,90,4654,20.00%,COUNTY
5/7/2020,Tioga,2,99,40,1221,5.00%,COUNTY
5/7/2020,Tompkins,1,131,187,4374,0.53%,COUNTY
5/7/2020,Ulster,13,1429,276,10184,4.71%,COUNTY
5/7/2020,Warren,6,199,72,1801,8.33%,COUNTY
5/7/2020,Washington,11,201,106,1423,10.38%,COUNTY
5/7/2020,Wayne,1,79,95,1859,1.05%,COUNTY
5/7/2020,Westchester,197,30905,2224,107466,8.86%,COUNTY
5/7/2020,Wyoming,2,73,130,865,1.54%,COUNTY
5/7/2020,Yates,1,20,12,364,8.33%,COUNTY
5/8/2020,Albany,32,1416,488,13731,6.56%,COUNTY
5/8/2020,Allegany,0,35,18,750,0.00%,COUNTY
5/8/2020,Bronx,271,40804,2873,114870,9.43%,COUNTY
5/8/2020,Broome,8,372,252,4605,3.17%,COUNTY
5/8/2020,Cattaraugus,1,60,54,1344,1.85%,COUNTY
5/8/2020,Cayuga,1,53,61,1173,1.64%,COUNTY
5/8/2020,Chautauqua,0,40,97,1657,0.00%,COUNTY
5/8/2020,Chemung,1,131,108,2463,0.93%,COUNTY
5/8/2020,Chenango,4,109,181,1281,2.21%,COUNTY
5/8/2020,Clinton,2,76,27,1058,7.41%,COUNTY
5/8/2020,Columbia,0,304,42,1947,0.00%,COUNTY
5/8/2020,Cortland,0,29,96,1437,0.00%,COUNTY
5/8/2020,Delaware,0,63,30,1009,0.00%,COUNTY
5/8/2020,Dutchess,42,3319,534,18493,7.87%,COUNTY
5/8/2020,Erie,82,4337,1049,25124,7.82%,COUNTY
5/8/2020,Essex,0,31,64,646,0.00%,COUNTY
5/8/2020,Franklin,0,17,24,573,0.00%,COUNTY
5/8/2020,Fulton,1,104,30,1123,3.33%,COUNTY
5/8/2020,Genesee,1,170,47,1476,2.13%,COUNTY
5/8/2020,Greene,5,204,45,1527,11.11%,COUNTY
5/8/2020,Hamilton,0,5,3,60,0.00%,COUNTY
5/8/2020,Herkimer,1,77,43,1163,2.33%,COUNTY
5/8/2020,Jefferson,1,67,47,2015,2.13%,COUNTY
5/8/2020,Kings,463,49461,4747,148057,9.75%,COUNTY
5/8/2020,Lewis,1,11,85,480,1.18%,COUNTY
5/8/2020,Livingston,1,101,49,1499,2.04%,COUNTY
5/8/2020,Madison,1,250,50,2071,2.00%,COUNTY
5/8/2020,Monroe,40,1775,1114,21406,3.59%,COUNTY
5/8/2020,Montgomery,2,66,36,1006,5.56%,COUNTY
5/8/2020,Nassau,216,38028,2390,114307,9.04%,COUNTY
5/8/2020,New York,151,23881,2633,88531,5.73%,COUNTY
5/8/2020,Niagara,22,627,273,4917,8.06%,COUNTY
5/8/2020,Oneida,18,638,296,5625,6.08%,COUNTY
5/8/2020,Onondaga,49,1218,464,14775,10.56%,COUNTY
5/8/2020,Ontario,0,104,69,2424,0.00%,COUNTY
5/8/2020,Orange,84,9486,690,33870,12.17%,COUNTY
5/8/2020,Orleans,1,122,29,898,3.45%,COUNTY
5/8/2020,Oswego,3,75,52,1974,5.77%,COUNTY
5/8/2020,Otsego,0,67,39,1735,0.00%,COUNTY
5/8/2020,Out-of-State,0,0,0,0,0.00%,COUNTY
5/8/2020,Putnam,6,1080,161,5415,3.73%,COUNTY
5/8/2020,Queens,549,56493,4596,154663,11.95%,COUNTY
5/8/2020,Rensselaer,27,407,187,4576,14.44%,COUNTY
5/8/2020,Richmond,72,12650,832,40138,8.65%,COUNTY
5/8/2020,Rockland,51,12400,669,36368,7.62%,COUNTY
5/8/2020,Saratoga,11,399,179,6487,6.15%,COUNTY
5/8/2020,Schenectady,13,571,204,5653,6.37%,COUNTY
5/8/2020,Schoharie,1,46,32,815,3.13%,COUNTY
5/8/2020,Schuyler,0,7,38,534,0.00%,COUNTY
5/8/2020,Seneca,2,48,46,728,4.35%,COUNTY
5/8/2020,St. Lawrence,0,187,164,3457,0.00%,COUNTY
5/8/2020,Steuben,1,226,228,2851,0.44%,COUNTY
5/8/2020,Suffolk,238,36461,2227,111339,10.69%,COUNTY
5/8/2020,Sullivan,32,1071,143,4797,22.38%,COUNTY
5/8/2020,Tioga,5,104,83,1304,6.02%,COUNTY
5/8/2020,Tompkins,1,132,619,4993,0.16%,COUNTY
5/8/2020,Ulster,11,1440,195,10379,5.64%,COUNTY
5/8/2020,Warren,3,202,97,1898,3.09%,COUNTY
5/8/2020,Washington,3,204,86,1509,3.49%,COUNTY
5/8/2020,Wayne,0,79,63,1922,0.00%,COUNTY
5/8/2020,Westchester,182,31087,1936,109402,9.40%,COUNTY
5/8/2020,Wyoming,2,75,187,1052,1.07%,COUNTY
5/8/2020,Yates,0,20,24,388,0.00%,COUNTY
5/9/2020,Albany,16,1432,455,14186,3.52%,COUNTY
5/9/2020,Allegany,1,36,20,770,5.00%,COUNTY
5/9/2020,Bronx,255,41059,2935,117805,8.69%,COUNTY
5/9/2020,Broome,1,373,317,4922,0.32%,COUNTY
5/9/2020,Cattaraugus,0,60,21,1365,0.00%,COUNTY
5/9/2020,Cayuga,5,58,23,1196,21.74%,COUNTY
5/9/2020,Chautauqua,1,41,58,1715,1.72%,COUNTY
5/9/2020,Chemung,0,131,125,2588,0.00%,COUNTY
5/9/2020,Chenango,0,109,45,1326,0.00%,COUNTY
5/9/2020,Clinton,0,76,33,1091,0.00%,COUNTY
5/9/2020,Columbia,8,312,264,2211,3.03%,COUNTY
5/9/2020,Cortland,0,29,29,1466,0.00%,COUNTY
5/9/2020,Delaware,1,64,33,1042,3.03%,COUNTY
5/9/2020,Dutchess,40,3359,471,18964,8.49%,COUNTY
5/9/2020,Erie,116,4453,1231,26355,9.42%,COUNTY
5/9/2020,Essex,1,32,111,757,0.90%,COUNTY
5/9/2020,Franklin,0,17,50,623,0.00%,COUNTY
5/9/2020,Fulton,3,107,31,1154,9.68%,COUNTY
5/9/2020,Genesee,2,172,149,1625,1.34%,COUNTY
5/9/2020,Greene,2,206,44,1571,4.55%,COUNTY
5/9/2020,Hamilton,0,5,1,61,0.00%,COUNTY
5/9/2020,Herkimer,2,79,56,1219,3.57%,COUNTY
5/9/2020,Jefferson,1,68,64,2079,1.56%,COUNTY
5/9/2020,Kings,356,49817,3682,151739,9.67%,COUNTY
5/9/2020,Lewis,0,11,95,575,0.00%,COUNTY
5/9/2020,Livingston,1,102,58,1557,1.72%,COUNTY
5/9/2020,Madison,1,251,37,2108,2.70%,COUNTY
5/9/2020,Monroe,46,1821,1148,22554,4.01%,COUNTY
5/9/2020,Montgomery,1,67,33,1039,3.03%,COUNTY
5/9/2020,Nassau,189,38217,2260,116567,8.36%,COUNTY
5/9/2020,New York,96,23977,2336,90867,4.11%,COUNTY
5/9/2020,Niagara,16,643,359,5276,4.46%,COUNTY
5/9/2020,Oneida,22,660,329,5954,6.69%,COUNTY
5/9/2020,Onondaga,47,1265,507,15282,9.27%,COUNTY
5/9/2020,Ontario,2,106,109,2533,1.83%,COUNTY
5/9/2020,Orange,57,9543,535,34405,10.65%,COUNTY
5/9/2020,Orleans,4,126,41,939,9.76%,COUNTY
5/9/2020,Oswego,0,75,59,2033,0.00%,COUNTY
5/9/2020,Otsego,0,67,46,1781,0.00%,COUNTY
5/9/2020,Out-of-State,0,0,0,0,0.00%,COUNTY
5/9/2020,Putnam,9,1089,155,5570,5.81%,COUNTY
5/9/2020,Queens,369,56862,3416,158079,10.80%,COUNTY
5/9/2020,Rensselaer,2,409,248,4824,0.81%,COUNTY
5/9/2020,Richmond,52,12702,717,40855,7.25%,COUNTY
5/9/2020,Rockland,51,12451,582,36950,8.76%,COUNTY
5/9/2020,Saratoga,3,402,183,6670,1.64%,COUNTY
5/9/2020,Schenectady,0,571,199,5852,0.00%,COUNTY
5/9/2020,Schoharie,0,46,23,838,0.00%,COUNTY
5/9/2020,Schuyler,0,7,31,565,0.00%,COUNTY
5/9/2020,Seneca,1,49,42,770,2.38%,COUNTY
5/9/2020,St. Lawrence,0,187,51,3508,0.00%,COUNTY
5/9/2020,Steuben,1,227,73,2924,1.37%,COUNTY
5/9/2020,Suffolk,241,36702,2556,113895,9.43%,COUNTY
5/9/2020,Sullivan,22,1093,115,4912,19.13%,COUNTY
5/9/2020,Tioga,1,105,31,1335,3.23%,COUNTY
5/9/2020,Tompkins,0,132,95,5088,0.00%,COUNTY
5/9/2020,Ulster,10,1450,210,10589,4.76%,COUNTY
5/9/2020,Warren,5,207,149,2047,3.36%,COUNTY
5/9/2020,Washington,2,206,60,1569,3.33%,COUNTY
5/9/2020,Wayne,1,80,101,2023,0.99%,COUNTY
5/9/2020,Westchester,207,31294,1940,111342,10.67%,COUNTY
5/9/2020,Wyoming,2,77,26,1078,7.69%,COUNTY
5/9/2020,Yates,1,21,27,415,3.70%,COUNTY
5/10/2020,Albany,24,1456,384,14570,6.25%,COUNTY
5/10/2020,Allegany,2,38,35,805,5.71%,COUNTY
5/10/2020,Bronx,237,41296,2140,119945,11.07%,COUNTY
5/10/2020,Broome,5,378,319,5241,1.57%,COUNTY
5/10/2020,Cattaraugus,1,61,103,1468,0.97%,COUNTY
5/10/2020,Cayuga,2,60,48,1244,4.17%,COUNTY
5/10/2020,Chautauqua,0,41,27,1742,0.00%,COUNTY
5/10/2020,Chemung,0,131,174,2762,0.00%,COUNTY
5/10/2020,Chenango,2,111,107,1433,1.87%,COUNTY
5/10/2020,Clinton,0,76,53,1144,0.00%,COUNTY
5/10/2020,Columbia,2,314,41,2252,4.88%,COUNTY
5/10/2020,Cortland,0,29,27,1493,0.00%,COUNTY
5/10/2020,Delaware,1,65,19,1061,5.26%,COUNTY
5/10/2020,Dutchess,19,3378,348,19312,5.46%,COUNTY
5/10/2020,Erie,30,4483,386,26741,7.77%,COUNTY
5/10/2020,Essex,0,32,31,788,0.00%,COUNTY
5/10/2020,Franklin,0,17,53,676,0.00%,COUNTY
5/10/2020,Fulton,2,109,59,1213,3.39%,COUNTY
5/10/2020,Genesee,1,173,182,1807,0.55%,COUNTY
5/10/2020,Greene,0,206,14,1585,0.00%,COUNTY
5/10/2020,Hamilton,0,5,0,61,0.00%,COUNTY
5/10/2020,Herkimer,2,81,57,1276,3.51%,COUNTY
5/10/2020,Jefferson,0,68,63,2142,0.00%,COUNTY
5/10/2020,Kings,255,50072,2825,154564,9.03%,COUNTY
5/10/2020,Lewis,0,11,65,640,0.00%,COUNTY
5/10/2020,Livingston,0,102,46,1603,0.00%,COUNTY
5/10/2020,Madison,0,251,23,2131,0.00%,COUNTY
5/10/2020,Monroe,29,1850,864,23418,3.36%,COUNTY
5/10/2020,Montgomery,0,67,30,1069,0.00%,COUNTY
5/10/2020,Nassau,120,38337,1756,118323,6.83%,COUNTY
5/10/2020,New York,85,24062,1496,92363,5.68%,COUNTY
5/10/2020,Niagara,12,655,176,5452,6.82%,COUNTY
5/10/2020,Oneida,9,669,269,6223,3.35%,COUNTY
5/10/2020,Onondaga,22,1287,240,15522,9.17%,COUNTY
5/10/2020,Ontario,1,107,92,2625,1.09%,COUNTY
5/10/2020,Orange,41,9584,402,34807,10.20%,COUNTY
5/10/2020,Orleans,4,130,40,979,10.00%,COUNTY
5/10/2020,Oswego,0,75,49,2082,0.00%,COUNTY
5/10/2020,Otsego,0,67,40,1821,0.00%,COUNTY
5/10/2020,Out-of-State,0,0,0,0,0.00%,COUNTY
5/10/2020,Putnam,9,1098,122,5692,7.38%,COUNTY
5/10/2020,Queens,318,57180,2937,161016,10.83%,COUNTY
5/10/2020,Rensselaer,2,411,62,4886,3.23%,COUNTY
5/10/2020,Richmond,45,12747,493,41348,9.13%,COUNTY
5/10/2020,Rockland,33,12484,564,37514,5.85%,COUNTY
5/10/2020,Saratoga,1,403,170,6840,0.59%,COUNTY
5/10/2020,Schenectady,4,575,113,5965,3.54%,COUNTY
5/10/2020,Schoharie,0,46,19,857,0.00%,COUNTY
5/10/2020,Schuyler,0,7,14,579,0.00%,COUNTY
5/10/2020,Seneca,0,49,41,811,0.00%,COUNTY
5/10/2020,St. Lawrence,3,190,47,3555,6.38%,COUNTY
5/10/2020,Steuben,1,228,58,2982,1.72%,COUNTY
5/10/2020,Suffolk,209,36911,2014,115909,10.38%,COUNTY
5/10/2020,Sullivan,16,1109,78,4990,20.51%,COUNTY
5/10/2020,Tioga,2,107,40,1375,5.00%,COUNTY
5/10/2020,Tompkins,0,132,86,5174,0.00%,COUNTY
5/10/2020,Ulster,4,1454,135,10724,2.96%,COUNTY
5/10/2020,Warren,10,217,90,2137,11.11%,COUNTY
5/10/2020,Washington,4,210,39,1608,10.26%,COUNTY
5/10/2020,Wayne,1,81,72,2095,1.39%,COUNTY
5/10/2020,Westchester,90,31384,1321,112663,6.81%,COUNTY
5/10/2020,Wyoming,0,77,39,1117,0.00%,COUNTY
5/10/2020,Yates,0,21,15,430,0.00%,COUNTY
5/11/2020,Albany,23,1479,341,14911,6.74%,COUNTY
5/11/2020,Allegany,4,42,41,846,9.76%,COUNTY
5/11/2020,Bronx,145,41441,1510,121455,9.60%,COUNTY
5/11/2020,Broome,1,379,271,5512,0.37%,COUNTY
5/11/2020,Cattaraugus,0,61,29,1497,0.00%,COUNTY
5/11/2020,Cayuga,0,60,23,1267,0.00%,COUNTY
5/11/2020,Chautauqua,1,42,49,1791,2.04%,COUNTY
5/11/2020,Chemung,0,131,68,2830,0.00%,COUNTY
5/11/2020,Chenango,1,112,197,1630,0.51%,COUNTY
5/11/2020,Clinton,1,77,38,1182,2.63%,COUNTY
5/11/2020,Columbia,0,314,55,2307,0.00%,COUNTY
5/11/2020,Cortland,1,30,33,1526,3.03%,COUNTY
5/11/2020,Delaware,0,65,50,1111,0.00%,COUNTY
5/11/2020,Dutchess,21,3399,216,19528,9.72%,COUNTY
5/11/2020,Erie,47,4530,696,27437,6.75%,COUNTY
5/11/2020,Essex,0,32,12,800,0.00%,COUNTY
5/11/2020,Franklin,0,17,91,767,0.00%,COUNTY
5/11/2020,Fulton,26,135,100,1313,26.00%,COUNTY
5/11/2020,Genesee,1,174,77,1884,1.30%,COUNTY
5/11/2020,Greene,0,206,28,1613,0.00%,COUNTY
5/11/2020,Hamilton,0,5,0,61,0.00%,COUNTY
5/11/2020,Herkimer,0,81,42,1318,0.00%,COUNTY
5/11/2020,Jefferson,0,68,46,2188,0.00%,COUNTY
5/11/2020,Kings,259,50331,2984,157548,8.68%,COUNTY
5/11/2020,Lewis,0,11,16,656,0.00%,COUNTY
5/11/2020,Livingston,0,102,180,1783,0.00%,COUNTY
5/11/2020,Madison,0,251,17,2148,0.00%,COUNTY
5/11/2020,Monroe,40,1890,797,24215,5.02%,COUNTY
5/11/2020,Montgomery,0,67,62,1131,0.00%,COUNTY
5/11/2020,Nassau,97,38434,1558,119881,6.23%,COUNTY
5/11/2020,New York,129,24191,1984,94347,6.50%,COUNTY
5/11/2020,Niagara,16,671,186,5638,8.60%,COUNTY
5/11/2020,Oneida,7,676,161,6384,4.35%,COUNTY
5/11/2020,Onondaga,21,1308,329,15851,6.38%,COUNTY
5/11/2020,Ontario,0,107,74,2699,0.00%,COUNTY
5/11/2020,Orange,48,9632,516,35323,9.30%,COUNTY
5/11/2020,Orleans,3,133,31,1010,9.68%,COUNTY
5/11/2020,Oswego,1,76,53,2135,1.89%,COUNTY
5/11/2020,Otsego,0,67,62,1883,0.00%,COUNTY
5/11/2020,Out-of-State,0,0,0,0,0.00%,COUNTY
5/11/2020,Putnam,0,1098,42,5734,0.00%,COUNTY
5/11/2020,Queens,211,57391,2552,163568,8.27%,COUNTY
5/11/2020,Rensselaer,5,416,91,4977,5.49%,COUNTY
5/11/2020,Richmond,22,12769,517,41865,4.26%,COUNTY
5/11/2020,Rockland,20,12504,368,37882,5.43%,COUNTY
5/11/2020,Saratoga,4,407,154,6994,2.60%,COUNTY
5/11/2020,Schenectady,6,581,102,6067,5.88%,COUNTY
5/11/2020,Schoharie,0,46,32,889,0.00%,COUNTY
5/11/2020,Schuyler,1,8,17,596,5.88%,COUNTY
5/11/2020,Seneca,0,49,25,836,0.00%,COUNTY
5/11/2020,St. Lawrence,1,191,18,3573,5.56%,COUNTY
5/11/2020,Steuben,1,229,90,3072,1.11%,COUNTY
5/11/2020,Suffolk,151,37062,1964,117873,7.69%,COUNTY
5/11/2020,Sullivan,10,1119,95,5085,10.53%,COUNTY
5/11/2020,Tioga,0,107,35,1410,0.00%,COUNTY
5/11/2020,Tompkins,0,132,91,5265,0.00%,COUNTY
5/11/2020,Ulster,11,1465,96,10820,11.46%,COUNTY
5/11/2020,Warren,4,221,40,2177,10.00%,COUNTY
5/11/2020,Washington,0,210,24,1632,0.00%,COUNTY
5/11/2020,Wayne,2,83,64,2159,3.13%,COUNTY
5/11/2020,Westchester,88,31472,984,113647,8.94%,COUNTY
5/11/2020,Wyoming,0,77,24,1141,0.00%,COUNTY
5/11/2020,Yates,0,21,15,445,0.00%,COUNTY
5/12/2020,Albany,15,1494,335,15246,4.48%,COUNTY
5/12/2020,Allegany,2,44,39,885,5.13%,COUNTY
5/12/2020,Bronx,236,41677,2678,124133,8.81%,COUNTY
5/12/2020,Broome,3,382,291,5803,1.03%,COUNTY
5/12/2020,Cattaraugus,0,61,77,1574,0.00%,COUNTY
5/12/2020,Cayuga,0,60,45,1312,0.00%,COUNTY
5/12/2020,Chautauqua,1,43,125,1916,0.80%,COUNTY
5/12/2020,Chemung,1,132,282,3112,0.35%,COUNTY
5/12/2020,Chenango,0,112,83,1713,0.00%,COUNTY
5/12/2020,Clinton,1,78,53,1235,1.89%,COUNTY
5/12/2020,Columbia,4,318,85,2392,4.71%,COUNTY
5/12/2020,Cortland,1,31,40,1566,2.50%,COUNTY
5/12/2020,Delaware,1,66,53,1164,1.89%,COUNTY
5/12/2020,Dutchess,30,3429,387,19915,7.75%,COUNTY
5/12/2020,Erie,76,4606,1591,29028,4.78%,COUNTY
5/12/2020,Essex,0,32,77,877,0.00%,COUNTY
5/12/2020,Franklin,0,17,52,819,0.00%,COUNTY
5/12/2020,Fulton,5,140,61,1374,8.20%,COUNTY
5/12/2020,Genesee,0,174,96,1980,0.00%,COUNTY
5/12/2020,Greene,0,206,41,1654,0.00%,COUNTY
5/12/2020,Hamilton,0,5,6,67,0.00%,COUNTY
5/12/2020,Herkimer,3,84,61,1379,4.92%,COUNTY
5/12/2020,Jefferson,0,68,80,2268,0.00%,COUNTY
5/12/2020,Kings,336,50667,4615,162163,7.28%,COUNTY
5/12/2020,Lewis,0,11,10,666,0.00%,COUNTY
5/12/2020,Livingston,1,103,197,1980,0.51%,COUNTY
5/12/2020,Madison,2,253,79,2227,2.53%,COUNTY
5/12/2020,Monroe,69,1959,1423,25638,4.85%,COUNTY
5/12/2020,Montgomery,1,68,115,1246,0.87%,COUNTY
5/12/2020,Nassau,153,38587,2374,122255,6.44%,COUNTY
5/12/2020,New York,157,24348,2825,97172,5.56%,COUNTY
5/12/2020,Niagara,19,690,343,5981,5.54%,COUNTY
5/12/2020,Oneida,10,686,397,6781,2.52%,COUNTY
5/12/2020,Onondaga,87,1395,1066,16917,8.16%,COUNTY
5/12/2020,Ontario,2,109,140,2839,1.43%,COUNTY
5/12/2020,Orange,61,9693,614,35937,9.93%,COUNTY
5/12/2020,Orleans,9,142,61,1071,14.75%,COUNTY
